,P_PV,P_BESS,E_BESS,pv2load,pv2bess,pv_curtailed,bess2load,lcoe,lcos,lco2,savings_EUR,co2avoided_kgCO2
2186,10.0,1.0,10.0,5250.6322297273055,3557.972761623685,3489.19273536421,3379.5641017925004,41.46935880841961,34.135129167649616,154.11005137188837,553918.0799402919,217753.06190226017
2187,10.0,1.0,11.0,5266.204489732569,3587.7284660078953,3443.864770974736,3407.7370209575006,42.81156889350131,37.359273494188514,164.86161432350195,556496.7385039917,218829.8743582504
2188,10.0,1.0,12.0,5291.800175795726,3601.6208777342113,3404.3766731852625,3421.7898120975005,44.16106121609623,40.57012555255626,175.58778897398219,558618.8971628158,219814.76244365404
2189,10.0,1.0,13.0,5306.532596427305,3619.9830053710534,3371.2821249168414,3439.1388333525006,45.53769488931628,43.78974553859132,186.37791427307707,560371.4561274574,220614.44820177054
2190,10.0,1.0,14.0,5315.550324416779,3641.3652773815793,3340.8821249168413,3460.3069917625003,46.914396923556325,46.99597979626277,197.1317374099224,561968.5941429678,221370.48750301523
2191,10.0,1.0,15.0,5322.605110211516,3662.4949720868426,3312.6976444168417,3480.2852017325,48.29895349292882,50.19820583000319,207.88626634561186,563466.6414763874,222050.1554097039
2192,10.0,1.0,16.0,5342.008675916779,3666.8303121710533,3288.958738627368,3485.2587748125,49.689978074461436,53.3968851698071,218.64070741852845,564795.5813002439,222671.48661264888
2193,10.0,2.0,0.0,3771.9148227073056,3816.249781947374,4709.633122060522,3625.43729285,30.189903323265558,0.0,44.61055724331142,467344.9621107386,188331.88521115942
2194,10.0,2.0,2.0,3644.7904712557893,4370.213275274151,4282.793980185259,4150.94261151044,32.09935681077081,7.557797666773668,67.98590900599888,498625.9899535414,197850.2179712842
2195,10.0,2.0,4.0,3578.501700018884,4755.892209142634,3963.4038175536816,4516.5775986855,34.236933352588146,14.556638948095493,90.1782395284054,522777.9617819301,204899.76862012403
2196,10.0,2.0,6.0,3551.17027286099,5069.211046637371,3677.41640721684,4813.7204725555,36.34995032166832,21.130666889823434,111.17897750303432,543735.1287621586,211242.78259187617
2197,10.0,2.0,8.0,3549.7843854999373,5337.836378208949,3410.1769630063136,5069.674537548501,38.39870212333826,27.34212150889082,131.09871629858102,561629.2387285163,217251.70968193832
2198,10.0,2.0,10.0,3545.3994121478318,5595.435413350528,3156.962901216841,5315.153620933001,40.39123821309185,33.24768391078338,150.1034974943947,576100.5449404513,222923.01018891443
2199,10.0,2.0,12.0,3611.786070289937,5736.599817071581,2949.411839353683,5450.019804468,42.46409448465425,39.01114686279555,168.84051823068543,587647.335734093,227674.02747894038
2200,10.0,2.0,14.0,3676.811184203095,5823.9579565531585,2797.0285859589467,5533.7700369755,44.70011648440217,44.77784878306207,187.82745175973025,595574.4281787783,231202.3106921442
2201,10.0,2.0,16.0,3758.002641955726,5857.897328274212,2681.897756485263,5566.772440110501,47.038853186682125,50.54798451238607,206.97550160881113,601606.9885417445,233915.4175709936
2202,10.0,2.0,18.0,3828.916512692568,5873.705311063684,2595.175902958947,5582.550023760501,49.46512819117018,56.34267068576664,226.31966992072418,606385.6257491031,235999.22881057922
2203,10.0,2.0,20.0,3867.6656247452,5900.3125185215795,2529.819583448421,5608.5868708455,51.96696389528581,62.17497194290223,245.87778777361083,610205.5148016836,237563.34452816556
2204,10.0,2.0,22.0,3873.2964640241476,5951.071494163684,2473.429768527368,5657.5678977054995,54.49293203613852,68.00058019326517,265.45336330238774,613451.727637633,238893.52528916547
2205,10.0,2.0,24.0,3950.0966728030944,5925.233638542632,2422.467415369473,5633.7819348655,56.999617678869186,73.7721029854158,284.85335757650097,616574.8027453354,240177.60413034767
2206,10.0,2.0,26.0,3981.2215725188844,5941.51485569,2375.0612985063162,5650.0090911555,59.51369135910002,79.52685172801785,304.2186510028183,619164.6681084717,241309.63016897687
2207,10.0,2.0,28.0,4024.6299357452,5939.160893516317,2334.0068974536844,5648.5328270905,62.03790595152883,85.2730432099422,323.5756573874124,621462.1613795602,242320.7677177767
2208,10.0,2.0,30.0,4062.820935318884,5937.406038153158,2297.570753243158,5647.6257144955,64.57122488336125,91.013176986324,342.9296426919407,623434.9889448307,243215.1843107014
2209,10.0,2.0,32.0,4122.3028220399365,5908.9115164110535,2266.5833882642105,5621.315918840501,67.11347440226008,96.75021138751494,362.28839550027675,625191.7866960135,244012.89858876032
2210,10.0,3.0,0.0,2016.6028158651998,5663.912104052623,4617.282806797373,5380.716498850001,30.190037189901556,0.0,44.610755053326386,467344.9588306544,188331.15834449834
2211,10.0,3.0,3.0,1940.2748488820419,6331.375884279468,4026.1469935536875,6013.1920900654995,33.154642642463116,11.111866137621256,79.21073977373771,511171.91103165067,201566.4455074951
2212,10.0,3.0,6.0,1918.9981494346735,6790.366289800521,3588.433287480003,6448.817953560501,36.33724251340037,21.12327968678647,111.14010974346292,544296.5438040997,211273.43621054318
2213,10.0,3.0,9.0,1928.5578799242105,7175.423082258355,3193.816764532634,6815.28690639544,39.3914096569489,30.32231087651097,140.67038357364487,571636.0263897482,220092.4201918773
2214,10.0,3.0,12.0,2085.4450015321054,7384.341663460987,2828.011061722107,7015.37455853794,42.282058041853354,38.84391262665629,168.1167272794742,595269.5414574463,228482.2841951911
2215,10.0,3.0,15.0,2270.42419375579,7517.483777974146,2509.8897549852645,7142.524567325439,45.168671430343586,46.94483216619025,194.413041699145,613135.4813199132,235729.36698202827
